Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Canada,CAN,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3073.513916,3132.540039,3171.719727,3258.941895,3534.27417,3713.394043,3720.422119,3915.010498,4104.826172,4263.783691,4345.23291,4628.87207,4758.97998,4496.959473,4696.438965,4835.433594,4683.612793,4678.261719,4595.637695,4582.379395,4428.172852,4467.15625,4758.102539,4894.20752,5076.244141,..,..
Canada,CAN,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34829.82,34295.03,33117.69,32493.5,34252.57,33653.44,36459.85,38304.38,42219.28,47311.56,50105.47,51515.11,53341.54,55418.16,56445.35,57416.69,59356.98,59601.41,60186.35,60544.98,60405.13,60547.79,62057.65,62742.71,65821.57,..,..
Canada,CAN,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,43618,56383,74500,82897,95604,120922,369091,970834,1147057,1349486,1515773,..,..
Canada,CAN,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1282.697909,1641.936616,2146.094474,2362.885406,2697.825054,3386.894983,10221.44125,26565.26832,30947.10375,35889.41106,39881.2424,..,..
Canada,CAN,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1127.03531,1107.84671,1104.6539,1118.78502,1240.66709,1312.82073,1367.61949,1463.09482,1621.85129,1642.34836,1761.07271,1982.64275,1960.24685,1789.24417,1520.7527,1555.04655,1369.90891,1378.32254,1352.97622,1455.58808,1247.83745,1268.37307,..,..,..,..,..
Canada,CAN,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53441,60729,64456,64281,66404,71630,72182,79959,81314,82426,84665,109335,..
Canada,CAN,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70141,73192,77015,78679,79807,83504,81540,103776,106328,91856,62559,66458,..
Cayman Islands,CYM,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,649,36644,44215,45649,44766,45400,46118,46720,54607,60718,61940,..,..,..,..,..
Cayman Islands,CYM,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17530,18295,18852,18816,19325,20335,23469,27383,24535,31232,..,51000,32000,32000,..
Cayman Islands,CYM,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.28984997,34.78004639,34.86333543,33.90759028,33.98698558,34.93265993,39.40396239,44.95575512,39.41112218,49.12159293,..,77.1161581,47.54122716,46.96489374,..
Cayman Islands,CYM,Fixed telephone subscriptions,IT.MLT.MAIN,..,..,..,..,..,..,..,..,..,..,1400,1400,1400,1400,1400,2450,2750,3100,3400,3800,4150,4150,4150,4150,6712,7343,7780,8810,9550,10760,12330,11795,12753,14011,17610,19410,..,19026,27673,31511,35000,38000,38000,38000,38000,38000,38000,35050,35766,36151,37351,37229,37392,36717,32903,33534,34116,34768,..,36000,36000,36000,..
Cayman Islands,CYM,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,..,..,..,..,..,..,..,..,..,..,13.29155986,15.3106,15.3106,15.3106,15.3106,17.76520919,19.02324294,20.50807092,21.59278547,23.20185615,24.26900585,..,..,..,32.84882298,34.45476727,35.05293985,38.18150299,39.86475205,43.23368692,47.37206086,43.14191661,44.47117899,46.64425062,56.05067159,59.17322115,..,53.47536468,74.90120717,82.28489359,88.25457663,92.5610172,89.50442811,86.63535634,83.91114252,81.32343185,78.87581211,70.59842488,69.96068306,68.72552374,69.07386175,67.08894976,65.76151952,63.07462379,55.24345198,55.05409532,54.80129791,54.68300278,..,54.43493513,53.48388055,52.83550546,..
Cayman Islands,CYM,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.59946764,67.76532874,..
Cayman Islands,CYM,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10398276,7773205,..
Cayman Islands,CYM,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.35433739,43.26549629,..
Cayman Islands,CYM,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.639291748,4.266003911,..
Cayman Islands,CYM,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3026939405,0.5242295701,0.455545806,0.4281920767,0.5136868676,0.7487136698,..
Cayman Islands,CYM,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9312043.515,18105418.14,16625621.28,16146682.96,17154290.83,25120364.62,..
Cayman Islands,CYM,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3.948967193,..,..,..,..,..,..,..,..,..,38.03438308,44.5,52,61,64.5,66,69.46594499,69.7,71.4,74.1,77,79,81.06769325,..,..,..,..,..
Cayman Islands,CYM,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.28298593,2.281430944,1.743026642,2.163259785,1.743026642,2.271135613,2.00879535,2.00879535,2.00879535,1.597940242,1.654773314,1.654773314,1.473809326,1.884911581,2.040340278,2.040340278,..
Cayman Islands,CYM,Mobile cellular subscriptions,IT.CEL.SETS,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,988,1260,1813,2534,..,4109,5170,8410,10700,17000,19000,21040,33800,80945,92559,101497,98313,108699,100568,96777,98834,98036,91059,93244,95656,96656,..,99000,100000,100000,..
Cayman Islands,CYM,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,0,2.044623263,3.445269728,4.19468673,5.770577376,7.725138711,..,11.54894741,13.99339577,21.96109153,26.98068486,41.40887611,44.75221406,47.96862888,74.63675308,173.2296103,192.1227972,204.4373275,192.3067895,206.6442341,185.9821726,174.3981114,173.8199085,168.4120113,152.8861652,153.0823661,153.6543837,152.0202576,..,149.6960716,148.5663349,146.7652929,..
Cayman Islands,CYM,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Researchers in R&D (per million people),SP.POP.SCIE.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Scientific and technical journal articles,IP.JRN.ARTC.SC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,Secure Internet servers,IT.NET.SECR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95,170,232,225,264,307,327,384,740,1101,2002,..,..
Cayman Islands,CYM,Secure Internet servers (per 1 million people),IT.NET.SECR.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1756.851722,3063.504649,4080.196975,3865.182437,4432.579459,5040.140533,5252.590153,6039.540114,11404.96887,16648.01766,29742.53837,..,..
Cayman Islands,CYM,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Trademark applications, nonresident, by count",IP.TMK.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,"Trademark applications, resident, by count",IP.TMK.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,..,..,..,..,..,..,..,..,..,..,5.800000191,7.099999905,8,8.300000191,10.80000019,11.5,13.19999981,13.10000038,14.69999981,17.20000076,18.10000038,21.10000038,21.10000038,18.79999924,17.5,18.5,16.60000038,16.39999962,16,18.10000038,17.79999924,16.20000076,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Air transport, passengers carried",IS.AIR.PSGR,..,..,..,..,..,..,..,..,..,..,69500,71800,68900,74100,79500,88000,98400,103400,117200,122300,136100,129100,112300,114400,117700,123500,128400,122100,123700,128000,130300,120300,66300,68200,69200,74100,75100,85500,90500,83900,77273,46364,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,..,..,..,..,..,..,..,..,..,..,3600,3600,3300,3400,3400,3700,3900,3800,4100,4200,4300,4000,4200,4100,4200,4300,4300,4300,4400,4400,3800,4500,1100,1300,1300,1300,1500,1500,1500,1500,1518,716,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Container port traffic (TEU: 20 foot equivalent units),IS.SHP.GOOD.TU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Fixed broadband subscriptions,IT.NET.BBND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,810,605,..,..,1858,736,619,608,499,..,499,..
Central African Republic,CAF,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.017117418,0.012674654,..,..,0.038553053,0.015007612,0.012388075,0.011933783,0.009578978,..,0.00914396,..
Central African Republic,CAF,Fixed telephone subscriptions,IT.MLT.MAIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2557,2385,2617,2474,2860,2800,2767,2600,3902,4100,4340,4520,5008,5358,6092,6757,7373,8385,9704,9814,9563,9860,9468,8917,9000,9500,10000,10000,..,..,..,3561,929,815,823,800,800,1881,1964,2104,2193,2000,2000,2000,..
Central African Republic,CAF,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.108074661,0.099777102,0.108352006,0.10135149,0.115900447,0.112220086,0.109647645,0.10183798,0.151027759,0.156752156,0.163327731,0.165925813,0.178270061,0.184882811,0.203628137,0.218733592,0.231284843,0.255897233,0.288502989,0.283766935,0.268996564,0.269740874,0.251864108,0.231925326,0.22896988,0.23591688,0.243005216,0.237595496,..,..,..,0.078014433,0.019935336,0.017223081,0.017241719,0.01665824,0.016671064,0.039030297,0.040047486,0.042107446,0.043044057,0.038392697,0.037432014,0.03664914,..
Central African Republic,CAF,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.62927138,0.03253462464,1.413306999,0.289135277,..,5.268427891,11.77186175,22.07636162,29.01931806,95.61793507,0.6708383555,7.66912447,37.29740468
Central African Republic,CAF,High-technology exports (current US$),TX.VAL.TECH.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,632110,1394,134458,10012,..,4091308,6613251,35462286,8173212,88772322,106849,878109,16373796
Central African Republic,CAF,ICT goods exports (% of total goods exports),TX.VAL.ICTG.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0246302297,0.0705472492,0.0306513547,0.0465850617,0.0210619769,0.0257440451,0.0072516733,0.0043772567,0.0029640841,0.0084376589,0.1861312713,..,0.0012121426,0.0206390409,..,0.00052347,0.04899648,0.0149773388,0.0876620118,0.0384819665,0.263612829,..,..
Central African Republic,CAF,ICT goods imports (% total goods imports),TM.VAL.ICTG.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.951284267,2.325032754,2.938539669,2.390037957,1.999901748,2.441855888,0.0056443402,7.946986525,7.675769356,6.787540771,7.674930148,5.898066201,7.04287218,5.256794791,6.616229493,6.599526147,8.244953132,4.07063276,3.871085587,5.076044271,5.911107226,..,..
Central African Republic,CAF,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0.005849503,0.014270881,0.027878201,0.040894287,0.053394174,0.078543428,0.128537117,0.151563338,0.223401395,0.268195609,0.311159173,0.375815961,1,1.8,2,2.2,2.4,2.5,2.7,2.9,3.1,4,5.1,7.509161449,8.565672483,10.58263964,..
Central African Republic,CAF,"Industrial design applications, nonresident, by count",IP.IDS.NRCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Industrial design applications, resident, by count",IP.IDS.RSCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Mobile cellular subscriptions,IT.CEL.SETS,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1071,1370,1633,4162,4967,11000,12600,40000,60000,100000,110000,340000,570000,863641,979232,992444,1143114,1360300,1155620,1242494,1248346,1175389,1279261,1595294,1831000,1831000,..
Central African Republic,CAF,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001342812,0.031841169,0.039612869,0.045934475,0.113860194,0.132130231,0.286102791,0.320557832,0.993334231,1.458031298,2.375954956,2.561504041,7.770417973,12.75957623,18.92065794,21.01326011,20.97293715,23.94805613,28.32525547,24.08176823,25.7814515,25.45474491,23.52311236,25.10924907,30.6238199,34.26900891,33.55228751,..
Central African Republic,CAF,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.99,0.98,..,..,0.64,..,..,0.65,..,..,..,0.87,..,1.14,..,1.27,..,1.44,..,1.69,..,1.69,..,1.66,..,1.4,..,..,..,..,..,..
Central African Republic,CAF,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.33,1.28,..,..,0.82,..,..,0.81,..,..,..,1,..,1.29,..,1.37,..,1.44,..,1.71,..,1.71,..,1.69,..,1.41,..,..,..,..,..,..
Central African Republic,CAF,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Central African Republic,CAF,"Railways, passengers carried (million passenger-km)",IS.RRS.PASG.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
